dataset,role,scale_label,total_scale_tokens,log10_scale,index,domain,proportion,expected_tokens
A4_A5_train_1m,fit,1M,1000000,6.0,412,train_the_pile_arxiv,0.8278278278278278,827827.8278278278
A4_A5_train_1m,fit,1M,1000000,6.0,412,train_the_pile_freelaw,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,412,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,412,train_the_pile_pubmed_central,0.005005005005005005,5005.005005005005
A4_A5_train_1m,fit,1M,1000000,6.0,412,train_the_pile_wikipedia_en,0.028028028028028028,28028.028028028028
A4_A5_train_1m,fit,1M,1000000,6.0,412,train_the_pile_dm_mathematics,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,412,train_the_pile_github,0.015015015015015015,15015.015015015015
A4_A5_train_1m,fit,1M,1000000,6.0,412,train_the_pile_philpapers,0.002002002002002002,2002.002002002002
A4_A5_train_1m,fit,1M,1000000,6.0,412,train_the_pile_stackexchange,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,412,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,412,train_the_pile_gutenberg_pg_19,0.10110110110110111,101101.10110110111
A4_A5_train_1m,fit,1M,1000000,6.0,412,train_the_pile_pile_cc,0.007007007007007007,7007.007007007007
A4_A5_train_1m,fit,1M,1000000,6.0,412,train_the_pile_ubuntu_irc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,412,train_the_pile_europarl,0.009009009009009009,9009.009009009009
A4_A5_train_1m,fit,1M,1000000,6.0,412,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,412,train_the_pile_pubmed_abstracts,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,412,train_the_pile_uspto_backgrounds,0.005005005005005005,5005.005005005005
A4_A5_train_1m,fit,1M,1000000,6.0,413,train_the_pile_arxiv,0.001001001001001001,1001.001001001001
A4_A5_train_1m,fit,1M,1000000,6.0,413,train_the_pile_freelaw,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,413,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,413,train_the_pile_pubmed_central,0.14314314314314314,143143.14314314313
A4_A5_train_1m,fit,1M,1000000,6.0,413,train_the_pile_wikipedia_en,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,413,train_the_pile_dm_mathematics,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,413,train_the_pile_github,0.005005005005005005,5005.005005005005
A4_A5_train_1m,fit,1M,1000000,6.0,413,train_the_pile_philpapers,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,413,train_the_pile_stackexchange,0.5025025025025025,502502.5025025025
A4_A5_train_1m,fit,1M,1000000,6.0,413,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,413,train_the_pile_gutenberg_pg_19,0.024024024024024024,24024.024024024024
A4_A5_train_1m,fit,1M,1000000,6.0,413,train_the_pile_pile_cc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,413,train_the_pile_ubuntu_irc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,413,train_the_pile_europarl,0.09809809809809811,98098.09809809811
A4_A5_train_1m,fit,1M,1000000,6.0,413,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,413,train_the_pile_pubmed_abstracts,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,413,train_the_pile_uspto_backgrounds,0.22622622622622623,226226.22622622622
A4_A5_train_1m,fit,1M,1000000,6.0,414,train_the_pile_arxiv,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,414,train_the_pile_freelaw,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,414,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,414,train_the_pile_pubmed_central,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,414,train_the_pile_wikipedia_en,0.096,96000.0
A4_A5_train_1m,fit,1M,1000000,6.0,414,train_the_pile_dm_mathematics,0.105,105000.0
A4_A5_train_1m,fit,1M,1000000,6.0,414,train_the_pile_github,0.041,41000.0
A4_A5_train_1m,fit,1M,1000000,6.0,414,train_the_pile_philpapers,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,414,train_the_pile_stackexchange,0.426,426000.0
A4_A5_train_1m,fit,1M,1000000,6.0,414,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,414,train_the_pile_gutenberg_pg_19,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,414,train_the_pile_pile_cc,0.301,301000.0
A4_A5_train_1m,fit,1M,1000000,6.0,414,train_the_pile_ubuntu_irc,0.031,31000.0
A4_A5_train_1m,fit,1M,1000000,6.0,414,train_the_pile_europarl,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,414,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,414,train_the_pile_pubmed_abstracts,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,414,train_the_pile_uspto_backgrounds,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,415,train_the_pile_arxiv,0.003006012024048096,3006.012024048096
A4_A5_train_1m,fit,1M,1000000,6.0,415,train_the_pile_freelaw,0.08917835671342685,89178.35671342685
A4_A5_train_1m,fit,1M,1000000,6.0,415,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,415,train_the_pile_pubmed_central,0.003006012024048096,3006.012024048096
A4_A5_train_1m,fit,1M,1000000,6.0,415,train_the_pile_wikipedia_en,0.6533066132264529,653306.6132264528
A4_A5_train_1m,fit,1M,1000000,6.0,415,train_the_pile_dm_mathematics,0.03206412825651302,32064.128256513024
A4_A5_train_1m,fit,1M,1000000,6.0,415,train_the_pile_github,0.0070140280561122245,7014.0280561122245
A4_A5_train_1m,fit,1M,1000000,6.0,415,train_the_pile_philpapers,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,415,train_the_pile_stackexchange,0.019038076152304607,19038.076152304606
A4_A5_train_1m,fit,1M,1000000,6.0,415,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,415,train_the_pile_gutenberg_pg_19,0.10020040080160321,100200.4008016032
A4_A5_train_1m,fit,1M,1000000,6.0,415,train_the_pile_pile_cc,0.07715430861723446,77154.30861723446
A4_A5_train_1m,fit,1M,1000000,6.0,415,train_the_pile_ubuntu_irc,0.003006012024048096,3006.012024048096
A4_A5_train_1m,fit,1M,1000000,6.0,415,train_the_pile_europarl,0.0070140280561122245,7014.0280561122245
A4_A5_train_1m,fit,1M,1000000,6.0,415,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,415,train_the_pile_pubmed_abstracts,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,415,train_the_pile_uspto_backgrounds,0.006012024048096192,6012.024048096192
A4_A5_train_1m,fit,1M,1000000,6.0,416,train_the_pile_arxiv,0.06893106893106893,68931.06893106893
A4_A5_train_1m,fit,1M,1000000,6.0,416,train_the_pile_freelaw,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,416,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,416,train_the_pile_pubmed_central,0.000999000999000999,999.000999000999
A4_A5_train_1m,fit,1M,1000000,6.0,416,train_the_pile_wikipedia_en,0.5374625374625375,537462.5374625375
A4_A5_train_1m,fit,1M,1000000,6.0,416,train_the_pile_dm_mathematics,0.001998001998001998,1998.001998001998
A4_A5_train_1m,fit,1M,1000000,6.0,416,train_the_pile_github,0.3116883116883116,311688.31168831163
A4_A5_train_1m,fit,1M,1000000,6.0,416,train_the_pile_philpapers,0.003996003996003996,3996.003996003996
A4_A5_train_1m,fit,1M,1000000,6.0,416,train_the_pile_stackexchange,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,416,train_the_pile_enron_emails,0.014985014985014982,14985.014985014983
A4_A5_train_1m,fit,1M,1000000,6.0,416,train_the_pile_gutenberg_pg_19,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,416,train_the_pile_pile_cc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,416,train_the_pile_ubuntu_irc,0.05994005994005993,59940.05994005993
A4_A5_train_1m,fit,1M,1000000,6.0,416,train_the_pile_europarl,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,416,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,416,train_the_pile_pubmed_abstracts,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,416,train_the_pile_uspto_backgrounds,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,417,train_the_pile_arxiv,0.1653306613226453,165330.6613226453
A4_A5_train_1m,fit,1M,1000000,6.0,417,train_the_pile_freelaw,0.01002004008016032,10020.040080160321
A4_A5_train_1m,fit,1M,1000000,6.0,417,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,417,train_the_pile_pubmed_central,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,417,train_the_pile_wikipedia_en,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,417,train_the_pile_dm_mathematics,0.04208416833667335,42084.16833667335
A4_A5_train_1m,fit,1M,1000000,6.0,417,train_the_pile_github,0.030060120240480957,30060.120240480956
A4_A5_train_1m,fit,1M,1000000,6.0,417,train_the_pile_philpapers,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,417,train_the_pile_stackexchange,0.6022044088176352,602204.4088176352
A4_A5_train_1m,fit,1M,1000000,6.0,417,train_the_pile_enron_emails,0.0060120240480961915,6012.024048096191
A4_A5_train_1m,fit,1M,1000000,6.0,417,train_the_pile_gutenberg_pg_19,0.009018036072144287,9018.036072144287
A4_A5_train_1m,fit,1M,1000000,6.0,417,train_the_pile_pile_cc,0.013026052104208414,13026.052104208415
A4_A5_train_1m,fit,1M,1000000,6.0,417,train_the_pile_ubuntu_irc,0.058116232464929855,58116.23246492985
A4_A5_train_1m,fit,1M,1000000,6.0,417,train_the_pile_europarl,0.011022044088176352,11022.044088176352
A4_A5_train_1m,fit,1M,1000000,6.0,417,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,417,train_the_pile_pubmed_abstracts,0.051102204408817624,51102.204408817626
A4_A5_train_1m,fit,1M,1000000,6.0,417,train_the_pile_uspto_backgrounds,0.002004008016032064,2004.008016032064
A4_A5_train_1m,fit,1M,1000000,6.0,418,train_the_pile_arxiv,0.8918918918918918,891891.8918918917
A4_A5_train_1m,fit,1M,1000000,6.0,418,train_the_pile_freelaw,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,418,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,418,train_the_pile_pubmed_central,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,418,train_the_pile_wikipedia_en,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,418,train_the_pile_dm_mathematics,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,418,train_the_pile_github,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,418,train_the_pile_philpapers,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,418,train_the_pile_stackexchange,0.006006006006006005,6006.006006006005
A4_A5_train_1m,fit,1M,1000000,6.0,418,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,418,train_the_pile_gutenberg_pg_19,0.045045045045045036,45045.04504504504
A4_A5_train_1m,fit,1M,1000000,6.0,418,train_the_pile_pile_cc,0.057057057057057055,57057.057057057056
A4_A5_train_1m,fit,1M,1000000,6.0,418,train_the_pile_ubuntu_irc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,418,train_the_pile_europarl,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,418,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,418,train_the_pile_pubmed_abstracts,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,418,train_the_pile_uspto_backgrounds,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,419,train_the_pile_arxiv,0.0009990009990009992,999.0009990009992
A4_A5_train_1m,fit,1M,1000000,6.0,419,train_the_pile_freelaw,0.07292707292707293,72927.07292707292
A4_A5_train_1m,fit,1M,1000000,6.0,419,train_the_pile_nih_exporter,0.008991008991008992,8991.008991008992
A4_A5_train_1m,fit,1M,1000000,6.0,419,train_the_pile_pubmed_central,0.11788211788211789,117882.11788211789
A4_A5_train_1m,fit,1M,1000000,6.0,419,train_the_pile_wikipedia_en,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,419,train_the_pile_dm_mathematics,0.014985014985014986,14985.014985014986
A4_A5_train_1m,fit,1M,1000000,6.0,419,train_the_pile_github,0.08691308691308691,86913.08691308691
A4_A5_train_1m,fit,1M,1000000,6.0,419,train_the_pile_philpapers,0.0029970029970029974,2997.0029970029973
A4_A5_train_1m,fit,1M,1000000,6.0,419,train_the_pile_stackexchange,0.5634365634365635,563436.5634365635
A4_A5_train_1m,fit,1M,1000000,6.0,419,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,419,train_the_pile_gutenberg_pg_19,0.026973026973026976,26973.026973026976
A4_A5_train_1m,fit,1M,1000000,6.0,419,train_the_pile_pile_cc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,419,train_the_pile_ubuntu_irc,0.016983016983016987,16983.016983016987
A4_A5_train_1m,fit,1M,1000000,6.0,419,train_the_pile_europarl,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,419,train_the_pile_hackernews,0.08291708291708293,82917.08291708292
A4_A5_train_1m,fit,1M,1000000,6.0,419,train_the_pile_pubmed_abstracts,0.0029970029970029974,2997.0029970029973
A4_A5_train_1m,fit,1M,1000000,6.0,419,train_the_pile_uspto_backgrounds,0.0009990009990009992,999.0009990009992
A4_A5_train_1m,fit,1M,1000000,6.0,420,train_the_pile_arxiv,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,420,train_the_pile_freelaw,0.010000000000000002,10000.000000000002
A4_A5_train_1m,fit,1M,1000000,6.0,420,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,420,train_the_pile_pubmed_central,0.013000000000000001,13000.000000000002
A4_A5_train_1m,fit,1M,1000000,6.0,420,train_the_pile_wikipedia_en,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,420,train_the_pile_dm_mathematics,0.05600000000000001,56000.00000000001
A4_A5_train_1m,fit,1M,1000000,6.0,420,train_the_pile_github,0.47900000000000004,479000.00000000006
A4_A5_train_1m,fit,1M,1000000,6.0,420,train_the_pile_philpapers,0.0020000000000000005,2000.0000000000005
A4_A5_train_1m,fit,1M,1000000,6.0,420,train_the_pile_stackexchange,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,420,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,420,train_the_pile_gutenberg_pg_19,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,420,train_the_pile_pile_cc,0.29800000000000004,298000.00000000006
A4_A5_train_1m,fit,1M,1000000,6.0,420,train_the_pile_ubuntu_irc,0.0030000000000000005,3000.0000000000005
A4_A5_train_1m,fit,1M,1000000,6.0,420,train_the_pile_europarl,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,420,train_the_pile_hackernews,0.08500000000000002,85000.00000000001
A4_A5_train_1m,fit,1M,1000000,6.0,420,train_the_pile_pubmed_abstracts,0.04000000000000001,40000.00000000001
A4_A5_train_1m,fit,1M,1000000,6.0,420,train_the_pile_uspto_backgrounds,0.014000000000000002,14000.000000000002
A4_A5_train_1m,fit,1M,1000000,6.0,421,train_the_pile_arxiv,0.38,380000.0
A4_A5_train_1m,fit,1M,1000000,6.0,421,train_the_pile_freelaw,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,421,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,421,train_the_pile_pubmed_central,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,421,train_the_pile_wikipedia_en,0.008,8000.0
A4_A5_train_1m,fit,1M,1000000,6.0,421,train_the_pile_dm_mathematics,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,421,train_the_pile_github,0.057,57000.0
A4_A5_train_1m,fit,1M,1000000,6.0,421,train_the_pile_philpapers,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,421,train_the_pile_stackexchange,0.1,100000.0
A4_A5_train_1m,fit,1M,1000000,6.0,421,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,421,train_the_pile_gutenberg_pg_19,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,421,train_the_pile_pile_cc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,421,train_the_pile_ubuntu_irc,0.004,4000.0
A4_A5_train_1m,fit,1M,1000000,6.0,421,train_the_pile_europarl,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,421,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,421,train_the_pile_pubmed_abstracts,0.432,432000.0
A4_A5_train_1m,fit,1M,1000000,6.0,421,train_the_pile_uspto_backgrounds,0.019,19000.0
A4_A5_train_1m,fit,1M,1000000,6.0,422,train_the_pile_arxiv,0.040999999999999995,40999.99999999999
A4_A5_train_1m,fit,1M,1000000,6.0,422,train_the_pile_freelaw,0.18999999999999995,189999.99999999994
A4_A5_train_1m,fit,1M,1000000,6.0,422,train_the_pile_nih_exporter,0.003999999999999999,3999.999999999999
A4_A5_train_1m,fit,1M,1000000,6.0,422,train_the_pile_pubmed_central,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,422,train_the_pile_wikipedia_en,0.005999999999999998,5999.999999999998
A4_A5_train_1m,fit,1M,1000000,6.0,422,train_the_pile_dm_mathematics,0.007999999999999998,7999.999999999998
A4_A5_train_1m,fit,1M,1000000,6.0,422,train_the_pile_github,0.03899999999999999,38999.99999999999
A4_A5_train_1m,fit,1M,1000000,6.0,422,train_the_pile_philpapers,0.031999999999999994,31999.999999999993
A4_A5_train_1m,fit,1M,1000000,6.0,422,train_the_pile_stackexchange,0.21699999999999994,216999.99999999994
A4_A5_train_1m,fit,1M,1000000,6.0,422,train_the_pile_enron_emails,0.015999999999999997,15999.999999999996
A4_A5_train_1m,fit,1M,1000000,6.0,422,train_the_pile_gutenberg_pg_19,0.27799999999999997,277999.99999999994
A4_A5_train_1m,fit,1M,1000000,6.0,422,train_the_pile_pile_cc,0.010999999999999998,10999.999999999998
A4_A5_train_1m,fit,1M,1000000,6.0,422,train_the_pile_ubuntu_irc,0.028999999999999995,28999.999999999993
A4_A5_train_1m,fit,1M,1000000,6.0,422,train_the_pile_europarl,0.046999999999999986,46999.999999999985
A4_A5_train_1m,fit,1M,1000000,6.0,422,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,422,train_the_pile_pubmed_abstracts,0.0009999999999999998,999.9999999999998
A4_A5_train_1m,fit,1M,1000000,6.0,422,train_the_pile_uspto_backgrounds,0.08099999999999999,80999.99999999999
A4_A5_train_1m,fit,1M,1000000,6.0,423,train_the_pile_arxiv,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,423,train_the_pile_freelaw,0.062,62000.0
A4_A5_train_1m,fit,1M,1000000,6.0,423,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,423,train_the_pile_pubmed_central,0.095,95000.0
A4_A5_train_1m,fit,1M,1000000,6.0,423,train_the_pile_wikipedia_en,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,423,train_the_pile_dm_mathematics,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,423,train_the_pile_github,0.77,770000.0
A4_A5_train_1m,fit,1M,1000000,6.0,423,train_the_pile_philpapers,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,423,train_the_pile_stackexchange,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,423,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,423,train_the_pile_gutenberg_pg_19,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,423,train_the_pile_pile_cc,0.006,6000.0
A4_A5_train_1m,fit,1M,1000000,6.0,423,train_the_pile_ubuntu_irc,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,423,train_the_pile_europarl,0.067,67000.0
A4_A5_train_1m,fit,1M,1000000,6.0,423,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,423,train_the_pile_pubmed_abstracts,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,423,train_the_pile_uspto_backgrounds,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,424,train_the_pile_arxiv,0.03607214428857715,36072.14428857715
A4_A5_train_1m,fit,1M,1000000,6.0,424,train_the_pile_freelaw,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,424,train_the_pile_nih_exporter,0.009018036072144287,9018.036072144287
A4_A5_train_1m,fit,1M,1000000,6.0,424,train_the_pile_pubmed_central,0.008016032064128256,8016.032064128256
A4_A5_train_1m,fit,1M,1000000,6.0,424,train_the_pile_wikipedia_en,0.01503006012024048,15030.06012024048
A4_A5_train_1m,fit,1M,1000000,6.0,424,train_the_pile_dm_mathematics,0.056112224448897796,56112.224448897796
A4_A5_train_1m,fit,1M,1000000,6.0,424,train_the_pile_github,0.05511022044088176,55110.22044088176
A4_A5_train_1m,fit,1M,1000000,6.0,424,train_the_pile_philpapers,0.033066132264529056,33066.13226452906
A4_A5_train_1m,fit,1M,1000000,6.0,424,train_the_pile_stackexchange,0.052104208416833664,52104.208416833666
A4_A5_train_1m,fit,1M,1000000,6.0,424,train_the_pile_enron_emails,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,424,train_the_pile_gutenberg_pg_19,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,424,train_the_pile_pile_cc,0.06913827655310621,69138.27655310622
A4_A5_train_1m,fit,1M,1000000,6.0,424,train_the_pile_ubuntu_irc,0.02404809619238477,24048.096192384768
A4_A5_train_1m,fit,1M,1000000,6.0,424,train_the_pile_europarl,0.013026052104208416,13026.052104208416
A4_A5_train_1m,fit,1M,1000000,6.0,424,train_the_pile_hackernews,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,424,train_the_pile_pubmed_abstracts,0.24749498997995992,247494.9899799599
A4_A5_train_1m,fit,1M,1000000,6.0,424,train_the_pile_uspto_backgrounds,0.3817635270541082,381763.5270541082
A4_A5_train_1m,fit,1M,1000000,6.0,425,train_the_pile_arxiv,0.07615230460921843,76152.30460921842
A4_A5_train_1m,fit,1M,1000000,6.0,425,train_the_pile_freelaw,0.06713426853707415,67134.26853707415
A4_A5_train_1m,fit,1M,1000000,6.0,425,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,425,train_the_pile_pubmed_central,0.001002004008016032,1002.004008016032
A4_A5_train_1m,fit,1M,1000000,6.0,425,train_the_pile_wikipedia_en,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,425,train_the_pile_dm_mathematics,0.011022044088176352,11022.044088176352
A4_A5_train_1m,fit,1M,1000000,6.0,425,train_the_pile_github,0.4018036072144288,401803.60721442883
A4_A5_train_1m,fit,1M,1000000,6.0,425,train_the_pile_philpapers,0.0030060120240480957,3006.0120240480956
A4_A5_train_1m,fit,1M,1000000,6.0,425,train_the_pile_stackexchange,0.16733466933867736,167334.66933867737
A4_A5_train_1m,fit,1M,1000000,6.0,425,train_the_pile_enron_emails,0.002004008016032064,2004.008016032064
A4_A5_train_1m,fit,1M,1000000,6.0,425,train_the_pile_gutenberg_pg_19,0.049098196392785565,49098.19639278556
A4_A5_train_1m,fit,1M,1000000,6.0,425,train_the_pile_pile_cc,0.0841683366733467,84168.3366733467
A4_A5_train_1m,fit,1M,1000000,6.0,425,train_the_pile_ubuntu_irc,0.033066132264529056,33066.13226452906
A4_A5_train_1m,fit,1M,1000000,6.0,425,train_the_pile_europarl,0.08016032064128256,80160.32064128257
A4_A5_train_1m,fit,1M,1000000,6.0,425,train_the_pile_hackernews,0.002004008016032064,2004.008016032064
A4_A5_train_1m,fit,1M,1000000,6.0,425,train_the_pile_pubmed_abstracts,0.001002004008016032,1002.004008016032
A4_A5_train_1m,fit,1M,1000000,6.0,425,train_the_pile_uspto_backgrounds,0.021042084168336674,21042.084168336674
A4_A5_train_1m,fit,1M,1000000,6.0,426,train_the_pile_arxiv,0.006993006993006992,6993.006993006992
A4_A5_train_1m,fit,1M,1000000,6.0,426,train_the_pile_freelaw,0.001998001998001998,1998.001998001998
A4_A5_train_1m,fit,1M,1000000,6.0,426,train_the_pile_nih_exporter,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,426,train_the_pile_pubmed_central,0.5614385614385614,561438.5614385614
A4_A5_train_1m,fit,1M,1000000,6.0,426,train_the_pile_wikipedia_en,0.3686313686313686,368631.36863136856
A4_A5_train_1m,fit,1M,1000000,6.0,426,train_the_pile_dm_mathematics,0.03396603396603397,33966.03396603397
A4_A5_train_1m,fit,1M,1000000,6.0,426,train_the_pile_github,0.007992007992007992,7992.007992007992
A4_A5_train_1m,fit,1M,1000000,6.0,426,train_the_pile_philpapers,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,426,train_the_pile_stackexchange,0.0,0.0
A4_A5_train_1m,fit,1M,1000000,6.0,426,train_the_pile_enron_emails,0.0,0.0
