dataset,role,scale,loss_observed,index,mixture_sum_raw,mapped_share_direct_near_direct,quality_score_mapped_0_1,quality_score_proxy_0_1,proxy_low_share,proxy_middle_share,proxy_high_share,loss_mean_13_domains,p_arxiv,p_freelaw,p_nih_exporter,p_pubmed_central,p_wikipedia_en,p_dm_mathematics,p_github,p_philpapers,p_stackexchange,p_enron_emails,p_gutenberg_pg_19,p_pile_cc,p_ubuntu_irc,p_europarl,p_hackernews,p_pubmed_abstracts,p_uspto_backgrounds,metric/the_pile_arxiv_val_loss,metric/the_pile_freelaw_val_loss,metric/the_pile_pubmed_central_val_loss,metric/the_pile_wikipedia_en_val_loss,metric/the_pile_dm_mathematics_val_loss,metric/the_pile_github_val_loss,metric/the_pile_stackexchange_val_loss,metric/the_pile_gutenberg_pg_19_val_loss,metric/the_pile_pile_cc_val_loss,metric/the_pile_ubuntu_irc_val_loss,metric/the_pile_hackernews_val_loss,metric/the_pile_pubmed_abstracts_val_loss,metric/the_pile_uspto_backgrounds_val_loss,quality_score_soft_proxy_0_1,quality_score_soft_low_0_1,quality_score_soft_high_0_1,quality_score_soft_range_width
A4_A5_train_1m,train,1m,True,158,1.0,0.989,0.3826213236246429,0.3791641192212092,0.4692872280956301,0.3030973053663213,0.2276154665380485,5.923797717461219,0.0,0.0,0.006,0.0,0.0,0.001,0.756,0.0,0.0,0.004,0.233,0.0,0.0,0.0,0.0,0.0,0.0,6.599282264709473,6.368277549743652,6.722207069396973,6.857311248779297,4.264042377471924,3.80597734451294,5.05767822265625,4.973277568817139,6.380459308624268,7.51446533203125,5.724189281463623,6.527297019958496,6.214905738830566,0.3805870799526711,0.3791641192212091,0.38399663906477177,0.004832519843562699
A4_A5_train_1m,train,1m,True,159,0.999,0.8848848848848847,0.1842867890543121,0.1670893412844048,0.7069426786629855,0.2519359601052189,0.0411213612317953,5.11954140663147,0.094094094094094,0.0,0.024024024024024,0.001001001001001,0.1551551551551551,0.004004004004004,0.0,0.0,0.001001001001001,0.0,0.1731731731731731,0.4614614614614614,0.017017017017017,0.001001001001001,0.0,0.068068068068068,0.0,4.34386682510376,5.398307800292969,5.547197341918945,5.081748008728027,2.916553258895874,6.270665645599365,5.743113994598389,4.779232025146484,5.189327239990234,5.593058109283447,5.272754192352295,5.084104061126709,5.334109783172607,0.18066481209854673,0.16658411002975831,0.22151078230631807,0.05492667227655976
A4_A5_train_1m,train,1m,True,160,0.999,0.913913913913914,0.1037332478550672,0.0966520571862982,0.8093768895012218,0.1879421066249596,0.0026810038738183,5.644763946533203,0.001001001001001,0.006006006006006,0.0,0.0,0.006006006006006,0.0,0.0,0.0,0.001001001001001,0.007007007007007,0.4044044044044044,0.5015015015015014,0.002002002002002,0.0,0.0,0.002002002002002,0.069069069069069,6.112586498260498,5.093292236328125,6.396759033203125,5.492629051208496,5.792056560516357,6.333381175994873,5.927436351776123,4.639332294464111,5.234010696411133,6.50685977935791,5.272365570068359,5.7692484855651855,4.811973571777344,0.10736025992710088,0.09665205718629814,0.13850486015182814,0.04185280296553
A4_A5_train_1m,train,1m,True,161,0.999,0.1411411411411411,0.1947462509238852,0.0307181779017414,0.9414045160155692,0.0557546121653785,0.0028408718190521,5.495572090148926,0.008008008008008,0.8208208208208206,0.0,0.006006006006006,0.002002002002002,0.0,0.0,0.001001001001001,0.057057057057057,0.0,0.05005005005005,0.024024024024024,0.0,0.0,0.004004004004004,0.0,0.027027027027027,5.008183002471924,3.919105052947998,5.462716579437256,5.967483997344971,5.548882961273193,5.642186641693115,4.994618892669678,5.061405658721924,5.762360095977783,7.539141178131103,5.255003452301025,6.142903804779053,5.138445854187012,0.18853546498861798,0.030716480816889248,0.4634864077880558,0.4327699269711665
A4_A5_train_1m,train,1m,True,162,1.0,0.732,0.3154132081712904,0.2380007439906241,0.6568704726670124,0.210257566684727,0.1328719606482605,5.367383810190054,0.261,0.042,0.0,0.058,0.0,0.0,0.425,0.0,0.045,0.011,0.001,0.0,0.0,0.008,0.0,0.149,0.0,4.039465427398682,4.975561618804932,4.54142427444458,6.49595832824707,5.226423263549805,4.008477210998535,4.714434146881104,5.884779930114746,6.178708553314209,7.345873832702637,5.717174053192139,4.984606742858887,5.663102149963379,0.2701024012544685,0.23396293580348962,0.36693266838138455,0.13296973257789493
A4_A5_train_1m,train,1m,True,163,0.999,0.4814814814814815,0.0232411872827026,0.0374370619338506,0.9287426881247304,0.0676404998828375,0.0036168119924318,5.3949007254380446,0.2372372372372372,0.0,0.021021021021021,0.006006006006006,0.007007007007007,0.0,0.0,0.001001001001001,0.0,0.006006006006006,0.2042042042042041,0.033033033033033,0.013013013013013,0.0,0.1171171171171171,0.3543543543543543,0.0,4.059173583984375,5.949559211730957,4.831582546234131,5.752471923828125,5.58715295791626,6.755864143371582,6.171730995178223,4.848733425140381,5.594579219818115,5.718000411987305,4.82071590423584,4.601166725158691,5.442978382110596,0.09866632672453551,0.03743536484899847,0.2744161272101901,0.23698076236119164
A4_A5_train_1m,train,1m,True,164,0.999,0.9429429429429428,0.1914269182514938,0.1822680373614353,0.6617420375017851,0.3119798502735585,0.026278112224656,5.122750318967379,0.4864864864864864,0.033033033033033,0.008008008008008,0.005005005005005,0.033033033033033,0.003003003003003,0.0,0.0,0.4194194194194193,0.003003003003003,0.004004004004004,0.0,0.002002002002002,0.001001001001001,0.001001001001001,0.001001001001001,0.0,3.790168285369873,4.963405132293701,5.329071998596191,5.708755970001221,3.01113510131836,4.888415336608887,4.238887310028076,5.651742935180664,5.849619388580322,6.114526748657227,5.410460472106934,5.94463586807251,5.694929599761963,0.19106353287158834,0.18176280610678885,0.20946967666957675,0.027706870562787894
A4_A5_train_1m,train,1m,True,165,0.998,0.5751503006012024,0.1536991571480858,0.1076732870892472,0.8415869241678756,0.101479577485754,0.0569334983463701,5.165469132936918,0.001002004008016,0.0040080160320641,0.001002004008016,0.1362725450901803,0.0511022044088176,0.001002004008016,0.1152304609218436,0.0410821643286573,0.0050100200400801,0.001002004008016,0.3927855711422846,0.0100200400801603,0.0,0.034068136272545,0.002004008016032,0.0,0.2044088176352705,5.559868812561035,5.417712211608887,4.4844183921813965,5.501194477081299,3.5867228507995605,4.58305549621582,5.255977630615234,4.751837730407715,5.733396053314209,6.906590461730957,5.381041049957275,5.446779727935791,4.542503833770752,0.1467973315445633,0.09040856194517902,0.3040750663356724,0.21366650439049337
A4_A5_train_1m,train,1m,True,166,0.999,0.8388388388388389,0.4139456658719052,0.3879826426236035,0.4183057222158131,0.3874232703211666,0.1942710074630203,5.544644575852614,0.0,0.0,0.002002002002002,0.0,0.018018018018018,0.0,0.5955955955955956,0.002002002002002,0.0,0.0,0.0,0.2252252252252252,0.1111111111111111,0.038038038038038,0.008008008008008,0.0,0.0,6.321238994598389,5.907177448272705,6.502015113830566,5.727786064147949,5.463799953460693,3.8892393112182617,4.915318965911865,5.567688465118408,5.525596618652344,4.927867412567139,5.172043323516846,6.308679103851318,5.8519287109375,0.3945554330696406,0.3687804607773339,0.42904716516582236,0.06026670438848847
A4_A5_train_1m,train,1m,True,167,1.0,0.491,0.3991558205373064,0.1989896111104951,0.6858567630992558,0.2303072515804981,0.083835985320246,5.240923624772292,0.0,0.001,0.03,0.059,0.326,0.09,0.0,0.0,0.004,0.0,0.0,0.161,0.0,0.001,0.004,0.0,0.324,5.978550434112549,5.511741638183594,4.541518211364746,4.96489143371582,1.9512968063354488,6.26482629776001,5.724496841430664,5.42319393157959,5.417109489440918,7.51005220413208,5.221035480499268,5.295336723327637,4.327957630157471,0.25813254368362404,0.19848488508710332,0.4543793578838175,0.2558944727967142
A4_A5_train_1m,train,1m,True,168,0.999,0.8788788788788788,0.223476661749441,0.1969684205259661,0.6307279012583722,0.3446073564313233,0.0246647423103044,5.24033796787262,0.2122122122122122,0.0,0.0,0.0,0.02002002002002,0.1071071071071071,0.0,0.0,0.4794794794794794,0.0,0.1661661661661661,0.001001001001001,0.0,0.0,0.0,0.014014014014014,0.0,4.012665748596191,6.112908363342285,5.927966117858887,5.750417232513428,1.9157553911209104,5.078338623046875,4.208890914916992,4.958569049835205,5.870504856109619,7.309064388275146,5.4996771812438965,5.740238666534424,5.739397048950195,0.20939947896842992,0.1969684205259661,0.2578960550710803,0.06092763454511421
A4_A5_train_1m,train,1m,True,169,1.0,0.936,0.3714272889479499,0.3479515817753106,0.3615578861603289,0.5809810641287207,0.0574610497109502,5.386430887075571,0.0,0.0,0.0,0.0,0.0,0.064,0.095,0.0,0.726,0.0,0.0,0.115,0.0,0.0,0.0,0.0,0.0,5.150933742523193,5.9868364334106445,6.51215934753418,6.109904766082764,2.0031700134277344,4.142979145050049,4.054381370544434,5.692847728729248,5.665098190307617,6.893085956573486,5.416072368621826,6.569170475006104,5.826961994171143,0.35439037391130473,0.34795158177531066,0.3801455424552811,0.032193960679970435
A4_A5_train_1m,train,1m,True,170,1.002,0.3193612774451098,0.3963834524454648,0.1435268941774955,0.7572187346193214,0.198508742406366,0.0442725229743125,4.753428780115568,0.0,0.184630738522954,0.0029940119760479,0.0439121756487025,0.1357285429141716,0.1317365269461078,0.0159680638722554,0.0219560878243512,0.1047904191616766,0.0,0.0109780439121756,0.0518962075848303,0.0079840319361277,0.0,0.0738522954091816,0.0768463073852295,0.1367265469061876,5.319530010223389,4.345422267913818,4.571043968200684,5.226029396057129,1.8999370336532595,4.87379789352417,4.678000926971436,5.205012798309326,5.463656902313232,5.744538307189941,4.845749378204346,5.046317100524902,4.575538158416748,0.23383066629515226,0.14348967009478075,0.4721157732360763,0.32862610314129553
A4_A5_train_1m,train,1m,True,171,0.999,0.8618618618618619,0.449395143637862,0.4068447370643556,0.366537321131279,0.4532358836087307,0.1802267952599903,5.758380779853234,0.0,0.0,0.0,0.0,0.7087087087087087,0.0,0.0,0.0,0.0,0.0,0.0,0.1531531531531531,0.1081081081081081,0.0,0.0,0.0,0.03003003003003,7.490321636199951,5.647134304046631,6.636191368103027,4.753479957580566,5.847322940826416,6.379700660705566,6.160522937774658,5.39754581451416,5.286810874938965,4.928765296936035,5.47736930847168,5.880979537963867,4.972805500030518,0.42283918799164827,0.4068447370643556,0.4574423610332324,0.05059762396887679
A4_A5_train_1m,train,1m,True,172,1.001,0.5814185814185814,0.1873010595608559,0.1832744072907725,0.7152160869260527,0.2030190115663492,0.0817649015075979,4.881629925507766,0.0259740259740259,0.0049950049950049,0.0469530469530469,0.0499500499500499,0.1748251748251748,0.0669330669330669,0.0309690309690309,0.0,0.0,0.0,0.3296703296703296,0.0199800199800199,0.0929070929070929,0.1078921078921078,0.0109890109890109,0.0219780219780219,0.0159840159840159,4.734106540679932,5.346645832061768,4.6665940284729,5.225364685058594,2.0210440158843994,5.095024108886719,5.515478610992432,4.767831802368164,5.553642272949219,4.935245990753174,5.136646747589111,5.298391819000244,5.165172576904297,0.19814203412673564,0.12881845271902842,0.32139317349092683,0.1925747207718984
A4_A5_train_1m,train,1m,True,173,1.002,0.0489021956087824,0.0811044388087916,0.038777580989764,0.9267680566859255,0.0689087246486203,0.0043232186654539,5.508442255166861,0.0,0.0,0.0,0.2085828343313373,0.0,0.0,0.0069860279441117,0.0009980039920159,0.0,0.0,0.0399201596806387,0.0019960079840319,0.1726546906187624,0.0,0.0009980039920159,0.5638722554890219,0.0039920159680638,5.91796875,6.265190124511719,4.070536613464356,6.451346397399902,5.953413963317871,5.697680950164795,5.939677715301514,5.309788703918457,5.960843563079834,4.828012466430664,5.52593994140625,4.432091236114502,5.257258892059326,0.15054529430475308,0.038775888986004245,0.4867909855305695,0.44801509654456523
A4_A5_train_1m,train,1m,True,174,0.999,0.4434434434434434,0.4982387759287552,0.229021681410432,0.6777596715976417,0.1864372939838522,0.1358030344185059,5.495788207420936,0.001001001001001,0.0,0.001001001001001,0.3143143143143143,0.024024024024024,0.0,0.4174174174174174,0.022022022022022,0.0,0.0,0.0,0.001001001001001,0.0,0.011011011011011,0.0,0.1911911911911911,0.017017017017017,5.3430681228637695,6.290046215057373,4.149508953094482,5.800314903259277,5.347615718841553,4.054988384246826,5.109678268432617,6.081535339355469,6.12382173538208,7.393328666687012,5.878440856933594,4.774453163146973,5.098446369171143,0.29091222492722957,0.22342680174257415,0.5034766543908292,0.2800498526482551
A4_A5_train_1m,train,1m,True,175,1.0,0.7609999999999999,0.2536137188983118,0.2103653123132853,0.6354950157891535,0.3082793437951222,0.0562256404157242,5.148220539093018,0.001,0.002,0.001,0.0,0.0,0.136,0.18,0.001,0.0,0.0,0.007,0.573,0.09,0.001,0.0,0.004,0.004,6.148601055145264,5.366071224212647,6.305224895477295,5.7830491065979,1.919454574584961,4.346858024597168,5.116862773895264,5.242160320281982,5.2353196144104,5.0237531661987305,5.259045124053955,5.817060947418213,5.363406181335449,0.23574382907306393,0.20985889090212623,0.3143283900816153,0.10446949917948906
A4_A5_train_1m,train,1m,True,176,0.999,0.7847847847847848,0.4868522422436225,0.3863700557901631,0.4544440060999652,0.3183718762197431,0.2271841176802914,5.556494043423579,0.0,0.018018018018018,0.003003003003003,0.001001001001001,0.0,0.1741741741741741,0.7527527527527528,0.0,0.001001001001001,0.0,0.0,0.031031031031031,0.0,0.0,0.019019019019019,0.0,0.0,6.40127420425415,5.277563571929932,6.186155796051025,6.522910118103027,1.8817063570022583,3.7821223735809326,4.944113254547119,5.864415168762207,6.035202026367188,7.353093147277832,5.278953552246094,6.51654577255249,6.190367221832275,0.4099687577883064,0.38637005579016304,0.49132823615515503,0.104958180364992
A4_A5_train_1m,train,1m,True,177,1.0,0.7020000000000001,0.4376480199547914,0.3259784105640804,0.4431464291030975,0.461750320665644,0.0951032502312585,5.095407596001258,0.002,0.0,0.004,0.002,0.314,0.002,0.0,0.006,0.383,0.003,0.001,0.002,0.0,0.0,0.097,0.097,0.087,4.915499687194824,5.871315956115723,5.234466552734375,5.021819114685059,3.258574962615967,4.90120267868042,4.269791126251221,5.432182312011719,5.623535633087158,7.220523357391357,4.793134689331055,5.017323970794678,4.680928707122803,0.3609059641076193,0.3259682382374767,0.4585086100082636,0.13254037177078687
A4_A5_train_1m,train,1m,True,178,1.001,0.993006993006993,0.4838786338682013,0.4805271704451752,0.3232723587770117,0.3924009415556262,0.284326699667362,5.937310732327974,0.0,0.0,0.0,0.0,0.0,0.0,0.944055944055944,0.0,0.0,0.0,0.0,0.0489510489510489,0.0,0.0,0.0,0.0069930069930069,0.0,6.462648391723633,6.360225200653076,6.513645648956299,6.49410343170166,5.323172569274902,3.703275680541992,4.937859058380127,5.987724304199219,6.021246910095215,7.366125106811523,5.686014175415039,6.16884183883667,6.160157203674316,0.48135323027617216,0.48052717044517507,0.48404486719779416,0.0035176967526190928
A4_A5_train_1m,train,1m,True,179,0.998,0.5981963927855712,0.4040893585106324,0.2504185716861407,0.6268167556116234,0.2455293454044722,0.1276538989839046,4.976028167284452,0.001002004008016,0.1122244488977955,0.0110220440881763,0.1523046092184368,0.0,0.0080160320641282,0.406813627254509,0.0040080160320641,0.0991983967935871,0.0,0.0911823647294589,0.0,0.001002004008016,0.003006012024048,0.0310621242484969,0.0190380761523046,0.0601202404809619,5.161398887634277,4.614223957061768,4.464558124542236,6.308033466339111,2.642051219940185,3.9884731769561768,4.592829704284668,5.095785617828369,5.917253494262695,6.637556552886963,5.067088127136231,5.31022834777832,4.888885498046875,0.30457195019684813,0.248894564049623,0.4457003978265003,0.19680583377687727
A4_A5_train_1m,train,1m,True,180,0.999,0.3333333333333333,0.385,0.1315882892503848,0.7514736727901657,0.2338760759188989,0.0146502512909354,5.494938593644362,0.0,0.0,0.006006006006006,0.4224224224224224,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.001001001001001,0.0,0.0,0.2372372372372372,0.0,4.971569538116455,6.492663860321045,3.99588680267334,6.396565914154053,5.087602615356445,5.322039604187012,4.356528282165527,6.249843597412109,6.049044132232666,6.850006580352783,5.623559951782227,4.620502948760986,5.4183878898620605,0.21044127761394044,0.13158828925038485,0.4667666666666666,0.33517837741628176
A4_A5_train_1m,train,1m,True,181,0.999,0.2562562562562562,0.2892678203383434,0.0972782654862816,0.8373729058499116,0.1306976573276131,0.0319294368224751,5.141839816020085,0.083083083083083,0.027027027027027,0.001001001001001,0.6016016016016015,0.033033033033033,0.0,0.046046046046046,0.001001001001001,0.083083083083083,0.026026026026026,0.0,0.011011011011011,0.001001001001001,0.018018018018018,0.034034034034034,0.034034034034034,0.0,4.26754093170166,4.9755682945251465,3.9868013858795166,5.617481708526611,5.261176109313965,4.712375164031982,4.750477313995361,5.653421401977539,5.739024639129639,6.45658016204834,5.04117488861084,4.909686088562012,5.472609519958496,0.18138985075732778,0.08818240581779319,0.45168820020682254,0.36350579438902936
A4_A5_train_1m,train,1m,True,182,1.001,0.6513486513486513,0.4372453312019306,0.3031009550922297,0.5413816244948005,0.3110348408259392,0.14758353467926,5.295228261214036,0.0569430569430569,0.0,0.0019980019980019,0.2037962037962037,0.5194805194805194,0.0,0.0229770229770229,0.0009990009990009,0.0,0.0029970029970029,0.0,0.0519480519480519,0.0009990009990009,0.0319680319680319,0.0,0.0529470529470529,0.0529470529470529,4.4235687255859375,5.740208148956299,4.245773792266846,4.857836246490479,5.473121166229248,5.152492523193359,5.563847541809082,5.554239273071289,5.512182712554932,6.8778886795043945,5.660655498504639,4.990068435668945,4.7860846519470215,0.3342333575488567,0.2869641637472693,0.4617920139297287,0.1748278501824594
A4_A5_train_1m,train,1m,True,183,1.001,0.9730269730269732,0.2440574282013014,0.2386266747283317,0.5441182888737642,0.4345100727958082,0.0213716383304276,5.253902343603281,0.2347652347652347,0.0,0.0,0.0,0.0009990009990009,0.0229770229770229,0.0,0.0,0.5034965034965035,0.0019980019980019,0.0,0.2337662337662338,0.0,0.0009990009990009,0.0009990009990009,0.0,0.0,3.985816478729248,5.808232307434082,6.08129358291626,5.862228870391846,2.197324514389038,4.896289348602295,4.169800758361816,5.55171012878418,5.516717910766602,7.075581073760986,5.264558792114258,6.282324314117432,5.608852386474609,0.241107930809702,0.23812245292674142,0.2511673177503171,0.01304486482357567
A4_A5_train_1m,train,1m,True,184,0.999,0.950950950950951,0.2934116865182903,0.279905789290189,0.4624134250306088,0.5153615713584045,0.0222250036109868,5.191439298483042,0.0,0.0,0.0,0.019019019019019,0.003003003003003,0.001001001001001,0.0,0.0,0.5225225225225225,0.0,0.001001001001001,0.4244244244244244,0.0,0.0,0.004004004004004,0.0,0.025025025025025,5.022319793701172,5.619339466094971,5.0085225105285645,5.631743431091309,3.486048698425293,5.033946990966797,4.14667272567749,5.346222877502441,5.332048416137695,7.06056022644043,5.011664867401123,5.779965877532959,5.009654998779297,0.28569459619445664,0.279905789290189,0.3039198720644402,0.02401408277425121
A4_A5_train_1m,train,1m,True,185,1.0,0.25,0.1631497421734524,0.0509877948779239,0.9226220638456448,0.0527802825528625,0.0245976536014926,5.2902715022747335,0.168,0.573,0.0,0.001,0.0,0.116,0.079,0.015,0.0,0.0,0.0,0.003,0.0,0.0,0.044,0.0,0.001,4.2155866622924805,4.054882526397705,6.154257774353027,6.403972148895264,1.929595947265625,4.699678421020508,5.36299991607666,5.561429500579834,5.9506516456604,7.042355060577393,5.062666416168213,6.576787948608398,5.758665561676025,0.17648802753854623,0.05096236406141476,0.4215249355433632,0.37056257148194843
