mapping_version,quality_score_version,dataset,role,scale_label,total_scale_tokens,log10_scale,index,mixture_domain,proportion,quality_domain,mapping_type,mapped,quality_model,quality_score_0_100,quality_contribution_0_100,quality_contribution_status
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,90,pile_cc,0.2102102102102102,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,13.524023113361709,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,90,ubuntu_irc,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,90,europarl,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,90,hackernews,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,90,pubmed_abstracts,0.014014014014014,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,90,uspto_backgrounds,0.001001001001001,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,91,arxiv,0.1691691691691691,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,10.803542313907233,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,91,freelaw,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,91,nih_exporter,0.011011011011011,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,91,pubmed_central,0.009009009009009,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,91,wikipedia_en,0.0,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,91,dm_mathematics,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,91,github,0.063063063063063,github,direct,True,TOPSIS_CRITIC,51.70140753241471,3.2604491236657895,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,91,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,91,stackexchange,0.1551551551551551,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,9.524645012086904,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,91,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,91,gutenberg_pg_19,0.031031031031031,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,1.7387468817863247,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,91,pile_cc,0.002002002002002,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,0.12880022012725426,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,91,ubuntu_irc,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,91,europarl,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,91,hackernews,0.1071071071071071,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,91,pubmed_abstracts,0.4524524524524524,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,91,uspto_backgrounds,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,92,arxiv,0.018018018018018,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,1.1506731458599413,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,92,freelaw,0.091091091091091,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,92,nih_exporter,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,92,pubmed_central,0.2502502502502503,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,92,wikipedia_en,0.0,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,92,dm_mathematics,0.2172172172172172,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,92,github,0.3203203203203204,github,direct,True,TOPSIS_CRITIC,51.70140753241471,16.561011421794504,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,92,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,92,stackexchange,0.0,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,92,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,92,gutenberg_pg_19,0.0,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,92,pile_cc,0.0,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,92,ubuntu_irc,0.008008008008008,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,92,europarl,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,92,hackernews,0.002002002002002,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,92,pubmed_abstracts,0.008008008008008,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,92,uspto_backgrounds,0.0850850850850851,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,93,arxiv,0.007007007007007,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,0.44748400116775494,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,93,freelaw,0.2762762762762762,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,93,nih_exporter,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,93,pubmed_central,0.012012012012012,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,93,wikipedia_en,0.0,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,93,dm_mathematics,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,93,github,0.4754754754754754,github,direct,True,TOPSIS_CRITIC,51.70140753241471,24.582751329226213,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,93,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,93,stackexchange,0.001001001001001,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,0.06144932265862514,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,93,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,93,gutenberg_pg_19,0.0,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,93,pile_cc,0.037037037037037,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,2.3828040723542037,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,93,ubuntu_irc,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,93,europarl,0.001001001001001,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,93,hackernews,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,93,pubmed_abstracts,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,93,uspto_backgrounds,0.1901901901901901,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,94,arxiv,0.0,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,94,freelaw,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,94,nih_exporter,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,94,pubmed_central,0.053,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,94,wikipedia_en,0.001,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.061100906920424934,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,94,dm_mathematics,0.059,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,94,github,0.432,github,direct,True,TOPSIS_CRITIC,51.70140753241471,22.335008054003154,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,94,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,94,stackexchange,0.028,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,1.7188604534070644,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,94,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,94,gutenberg_pg_19,0.223,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,12.495252067216532,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,94,pile_cc,0.008,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,0.5146856796285085,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,94,ubuntu_irc,0.005,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,94,europarl,0.038,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,94,hackernews,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,94,pubmed_abstracts,0.149,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,94,uspto_backgrounds,0.004,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,95,arxiv,0.002002002002002,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,0.12785257176221568,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,95,freelaw,0.074074074074074,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,95,nih_exporter,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,95,pubmed_central,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,95,wikipedia_en,0.3393393393393393,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,20.733941387411463,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,95,dm_mathematics,0.021021021021021,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,95,github,0.013013013013013,github,direct,True,TOPSIS_CRITIC,51.70140753241471,0.6727910890104011,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,95,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,95,stackexchange,0.002002002002002,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,0.12289864531725028,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,95,enron_emails,0.003003003003003,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,95,gutenberg_pg_19,0.1321321321321321,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,7.403696399864356,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,95,pile_cc,0.1501501501501501,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,9.660016509544075,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,95,ubuntu_irc,0.036036036036036,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,95,europarl,0.006006006006006,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,95,hackernews,0.033033033033033,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,95,pubmed_abstracts,0.003003003003003,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,95,uspto_backgrounds,0.1851851851851851,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,96,arxiv,0.5535535535535535,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,35.35123609225268,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,96,freelaw,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,96,nih_exporter,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,96,pubmed_central,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,96,wikipedia_en,0.0,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,96,dm_mathematics,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,96,github,0.103103103103103,github,direct,True,TOPSIS_CRITIC,51.70140753241471,5.3305755513901,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,96,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,96,stackexchange,0.0,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,96,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,96,gutenberg_pg_19,0.0,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,0.0,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,96,pile_cc,0.003003003003003,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,0.19320033019088137,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,96,ubuntu_irc,0.004004004004004,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,96,europarl,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,96,hackernews,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,96,pubmed_abstracts,0.2692692692692692,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,96,uspto_backgrounds,0.067067067067067,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,97,arxiv,0.0459081836327345,arxiv,direct,True,TOPSIS_CRITIC,63.862359595226806,2.9318049315173966,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,97,freelaw,0.0089820359281437,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,97,nih_exporter,0.0049900199600798,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,97,pubmed_central,0.0009980039920159,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,97,wikipedia_en,0.0019960079840319,wikipedia,near_direct,True,TOPSIS_CRITIC,61.10090692042493,0.12195789804475814,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,97,dm_mathematics,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,97,github,0.0009980039920159,github,direct,True,TOPSIS_CRITIC,51.70140753241471,0.0515982111101908,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,97,philpapers,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,97,stackexchange,0.1017964071856287,stackexchange,direct,True,TOPSIS_CRITIC,61.38787333596658,6.249064950367853,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,97,enron_emails,0.0,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,97,gutenberg_pg_19,0.1087824351297405,book,near_direct,True,TOPSIS_CRITIC,56.03252048079162,6.095354024357571,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,97,pile_cc,0.3413173652694611,commoncrawl,near_direct,True,TOPSIS_CRITIC,64.33570995356357,21.95889501409056,observed_mapping
A16-domain_mapping_guide@0ae884c0d16d,q1-scoring-20260925-r01,A4_A5_train_1m,fit,1M,1000000,6.0,97,ubuntu_irc,0.1287425149700599,,inferred,False,TOPSIS_CRITIC,,,unmapped_domain
