task,branch,axis,outer_fold,source_id,group,role,inner_fold
B2,scale,none,4,B2_row_270,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_271,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_272,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_273,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_274,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_275,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_276,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_277,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_278,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_279,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_280,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_281,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_282,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_283,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_284,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_285,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_286,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_287,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_288,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_289,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_290,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_291,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_292,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_293,cerebras_0.256B,calibration,1
B2,scale,none,4,B2_row_294,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_295,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_296,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_297,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_298,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_299,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_300,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_301,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_302,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_303,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_304,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_305,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_306,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_307,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_308,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_309,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_310,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_311,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_312,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_313,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_314,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_315,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_316,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_317,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_318,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_319,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_320,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_321,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_322,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_323,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_324,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_325,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_326,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_327,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_328,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_329,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_330,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_331,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_332,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_333,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_334,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_335,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_336,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_337,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_338,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_339,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_340,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_341,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_342,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_343,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_344,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_345,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_346,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_347,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_348,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_349,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_350,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_351,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_352,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_353,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_354,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_355,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_356,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_357,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_358,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_359,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_360,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_361,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_362,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_363,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_364,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_365,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_366,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_367,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_368,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_369,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_370,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_371,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_372,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_373,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_374,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_375,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_376,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_377,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_378,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_379,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_380,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_381,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_382,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_383,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_384,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_385,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_386,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_387,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_388,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_389,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_390,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_391,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_392,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_393,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_394,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_395,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_396,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_397,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_398,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_399,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_400,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_401,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_402,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_403,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_404,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_405,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_406,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_407,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_408,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_409,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_410,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_411,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_412,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_413,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_414,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_415,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_416,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_417,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_418,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_419,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_420,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_421,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_422,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_423,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_424,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_425,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_426,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_427,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_428,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_429,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_430,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_431,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_432,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_433,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_434,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_435,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_436,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_437,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_438,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_439,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_440,cerebras_0.59B,calibration,2
B2,scale,none,4,B2_row_441,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_442,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_443,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_444,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_445,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_446,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_447,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_448,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_449,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_450,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_451,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_452,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_453,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_454,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_455,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_456,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_457,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_458,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_459,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_460,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_461,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_462,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_463,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_464,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_465,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_466,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_467,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_468,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_469,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_470,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_471,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_472,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_473,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_474,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_475,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_476,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_477,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_478,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_479,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_480,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_481,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_482,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_483,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_484,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_485,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_486,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_487,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_488,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_489,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_490,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_491,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_492,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_493,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_494,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_495,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_496,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_497,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_498,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_499,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_500,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_501,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_502,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_503,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_504,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_505,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_506,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_507,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_508,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_509,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_510,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_511,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_512,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_513,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_514,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_515,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_516,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_517,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_518,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_519,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_520,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_521,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_522,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_523,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_524,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_525,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_526,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_527,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_528,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_529,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_530,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_531,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_532,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_533,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_534,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_535,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_536,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_537,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_538,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_539,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_540,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_541,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_542,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_543,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_544,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_545,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_546,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_547,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_548,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_549,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_550,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_551,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_552,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_553,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_554,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_555,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_556,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_557,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_558,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_559,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_560,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_561,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_562,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_563,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_564,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_565,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_566,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_567,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_568,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_569,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_570,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_571,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_572,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_573,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_574,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_575,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_576,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_577,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_578,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_579,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_580,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_581,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_582,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_583,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_584,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_585,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_586,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_587,cerebras_1.3B,calibration,3
B2,scale,none,4,B2_row_735,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_736,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_737,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_738,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_739,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_740,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_741,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_742,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_743,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_744,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_745,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_746,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_747,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_748,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_749,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_750,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_751,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_752,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_753,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_754,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_755,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_756,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_757,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_758,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_759,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_760,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_761,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_762,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_763,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_764,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_765,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_766,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_767,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_768,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_769,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_770,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_771,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_772,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_773,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_774,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_775,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_776,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_777,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_778,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_779,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_780,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_781,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_782,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_783,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_784,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_785,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_786,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_787,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_788,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_789,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_790,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_791,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_792,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_793,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_794,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_795,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_796,cerebras_6.7B,calibration,5
B2,scale,none,4,B2_row_797,cerebras_6.7B,calibration,5
